	sub_id	filename_prefix	tracked_point	event_type	ix_ref	ix_pred
3587	pp022	sub-pp022_task-walkFast_run-off	right_shank	FC	65	60
3588	pp022	sub-pp022_task-walkFast_run-off	right_shank	FC	273	268
3589	pp022	sub-pp022_task-walkFast_run-off	right_shank	FC	479	482
3590	pp022	sub-pp022_task-walkFast_run-on	left_ankle	IC	139	134
3591	pp022	sub-pp022_task-walkFast_run-on	left_ankle	IC	345	343
3592	pp022	sub-pp022_task-walkFast_run-on	left_ankle	IC	557	553
3593	pp022	sub-pp022_task-walkFast_run-on	left_ankle	FC	54	55
3594	pp022	sub-pp022_task-walkFast_run-on	left_ankle	FC	260	263
3595	pp022	sub-pp022_task-walkFast_run-on	left_ankle	FC	472	473
3596	pp022	sub-pp022_task-walkFast_run-on	left_ankle	FC	709	709
3597	pp022	sub-pp022_task-walkFast_run-on	right_ankle	IC	30	28
3598	pp022	sub-pp022_task-walkFast_run-on	right_ankle	IC	242	238
3599	pp022	sub-pp022_task-walkFast_run-on	right_ankle	IC	448	446
3600	pp022	sub-pp022_task-walkFast_run-on	right_ankle	IC	671	669
3601	pp022	sub-pp022_task-walkFast_run-on	right_ankle	FC	157	161
3602	pp022	sub-pp022_task-walkFast_run-on	right_ankle	FC	363	361
3603	pp022	sub-pp022_task-walkFast_run-on	right_ankle	FC	578	576
3604	pp022	sub-pp022_task-walkFast_run-on	left_shank	IC	139	137
3605	pp022	sub-pp022_task-walkFast_run-on	left_shank	IC	345	344
3606	pp022	sub-pp022_task-walkFast_run-on	left_shank	IC	557	555
3607	pp022	sub-pp022_task-walkFast_run-on	left_shank	FC	54	56
3608	pp022	sub-pp022_task-walkFast_run-on	left_shank	FC	260	263
3609	pp022	sub-pp022_task-walkFast_run-on	left_shank	FC	472	473
3610	pp022	sub-pp022_task-walkFast_run-on	left_shank	FC	709	708
3611	pp022	sub-pp022_task-walkFast_run-on	right_shank	IC	30	27
3612	pp022	sub-pp022_task-walkFast_run-on	right_shank	IC	242	241
3613	pp022	sub-pp022_task-walkFast_run-on	right_shank	IC	448	448
3614	pp022	sub-pp022_task-walkFast_run-on	right_shank	IC	671	669
3615	pp022	sub-pp022_task-walkFast_run-on	right_shank	FC	157	159
3616	pp022	sub-pp022_task-walkFast_run-on	right_shank	FC	363	363
3617	pp022	sub-pp022_task-walkFast_run-on	right_shank	FC	578	581
3618	pp022	sub-pp022_task-walkPreferred_run-off	left_ankle	IC	48	46
3619	pp022	sub-pp022_task-walkPreferred_run-off	left_ankle	IC	289	289
3620	pp022	sub-pp022_task-walkPreferred_run-off	left_ankle	IC	515	515
3621	pp022	sub-pp022_task-walkPreferred_run-off	left_ankle	IC	748	746
3622	pp022	sub-pp022_task-walkPreferred_run-off	left_ankle	FC	201	203
3623	pp022	sub-pp022_task-walkPreferred_run-off	left_ankle	FC	428	431
3624	pp022	sub-pp022_task-walkPreferred_run-off	left_ankle	FC	661	663
3625	pp022	sub-pp022_task-walkPreferred_run-off	right_ankle	IC	166	168
3626	pp022	sub-pp022_task-walkPreferred_run-off	right_ankle	IC	399	400
3627	pp022	sub-pp022_task-walkPreferred_run-off	right_ankle	IC	627	631
3628	pp022	sub-pp022_task-walkPreferred_run-off	right_ankle	FC	79	83
3629	pp022	sub-pp022_task-walkPreferred_run-off	right_ankle	FC	314	316
3630	pp022	sub-pp022_task-walkPreferred_run-off	right_ankle	FC	546	548
3631	pp022	sub-pp022_task-walkPreferred_run-off	right_ankle	FC	774	776
3632	pp022	sub-pp022_task-walkPreferred_run-off	left_shank	IC	48	47
3633	pp022	sub-pp022_task-walkPreferred_run-off	left_shank	IC	289	290
3634	pp022	sub-pp022_task-walkPreferred_run-off	left_shank	IC	515	519
3635	pp022	sub-pp022_task-walkPreferred_run-off	left_shank	IC	748	747
3636	pp022	sub-pp022_task-walkPreferred_run-off	left_shank	FC	201	204
3637	pp022	sub-pp022_task-walkPreferred_run-off	left_shank	FC	428	431
3638	pp022	sub-pp022_task-walkPreferred_run-off	left_shank	FC	661	657
3639	pp022	sub-pp022_task-walkPreferred_run-off	right_shank	IC	166	165
3640	pp022	sub-pp022_task-walkPreferred_run-off	right_shank	IC	399	405
3641	pp022	sub-pp022_task-walkPreferred_run-off	right_shank	IC	627	633
3642	pp022	sub-pp022_task-walkPreferred_run-off	right_shank	FC	79	72
3643	pp022	sub-pp022_task-walkPreferred_run-off	right_shank	FC	314	308
3644	pp022	sub-pp022_task-walkPreferred_run-off	right_shank	FC	546	540
3645	pp022	sub-pp022_task-walkPreferred_run-off	right_shank	FC	774	775
3646	pp022	sub-pp022_task-walkPreferred_run-on	left_ankle	IC	178	174
3647	pp022	sub-pp022_task-walkPreferred_run-on	left_ankle	IC	415	411
3648	pp022	sub-pp022_task-walkPreferred_run-on	left_ankle	IC	646	643
3649	pp022	sub-pp022_task-walkPreferred_run-on	left_ankle	IC	892	
3650	pp022	sub-pp022_task-walkPreferred_run-on	left_ankle	FC	83	
3651	pp022	sub-pp022_task-walkPreferred_run-on	left_ankle	FC	325	324
3652	pp022	sub-pp022_task-walkPreferred_run-on	left_ankle	FC	560	560
3653	pp022	sub-pp022_task-walkPreferred_run-on	left_ankle	FC	803	809
3654	pp022	sub-pp022_task-walkPreferred_run-on	right_ankle	IC	37	34
3655	pp022	sub-pp022_task-walkPreferred_run-on	right_ankle	IC	298	296
3656	pp022	sub-pp022_task-walkPreferred_run-on	right_ankle	IC	530	529
3657	pp022	sub-pp022_task-walkPreferred_run-on	right_ankle	IC	767	765
3658	pp022	sub-pp022_task-walkPreferred_run-on	right_ankle	FC	209	212
3659	pp022	sub-pp022_task-walkPreferred_run-on	right_ankle	FC	440	441
3660	pp022	sub-pp022_task-walkPreferred_run-on	right_ankle	FC	677	678
3661	pp022	sub-pp022_task-walkPreferred_run-on	right_ankle	FC	920	
3662	pp022	sub-pp022_task-walkPreferred_run-on	left_shank	IC	178	176
3663	pp022	sub-pp022_task-walkPreferred_run-on	left_shank	IC	415	412
3664	pp022	sub-pp022_task-walkPreferred_run-on	left_shank	IC	646	645
3665	pp022	sub-pp022_task-walkPreferred_run-on	left_shank	IC	892	886
3666	pp022	sub-pp022_task-walkPreferred_run-on	left_shank	FC	83	82
3667	pp022	sub-pp022_task-walkPreferred_run-on	left_shank	FC	325	327
3668	pp022	sub-pp022_task-walkPreferred_run-on	left_shank	FC	560	562
3669	pp022	sub-pp022_task-walkPreferred_run-on	left_shank	FC	803	803
3670	pp022	sub-pp022_task-walkPreferred_run-on	left_shank	FC		673
3671	pp022	sub-pp022_task-walkPreferred_run-on	right_shank	IC	37	33
3672	pp022	sub-pp022_task-walkPreferred_run-on	right_shank	IC	298	297
3673	pp022	sub-pp022_task-walkPreferred_run-on	right_shank	IC	530	531
3674	pp022	sub-pp022_task-walkPreferred_run-on	right_shank	IC	767	767
3675	pp022	sub-pp022_task-walkPreferred_run-on	right_shank	FC	209	210
3676	pp022	sub-pp022_task-walkPreferred_run-on	right_shank	FC	440	442
3677	pp022	sub-pp022_task-walkPreferred_run-on	right_shank	FC	677	678
3678	pp022	sub-pp022_task-walkPreferred_run-on	right_shank	FC	920	916
3679	pp022	sub-pp022_task-walkSlow_run-on	left_ankle	IC	199	193
3680	pp022	sub-pp022_task-walkSlow_run-on	left_ankle	IC	463	458
3681	pp022	sub-pp022_task-walkSlow_run-on	left_ankle	IC	724	721
3682	pp022	sub-pp022_task-walkSlow_run-on	left_ankle	IC	985	982
3683	pp022	sub-pp022_task-walkSlow_run-on	left_ankle	FC	99	97
3684	pp022	sub-pp022_task-walkSlow_run-on	left_ankle	FC	372	371
3685	pp022	sub-pp022_task-walkSlow_run-on	left_ankle	FC	636	636
3686	pp022	sub-pp022_task-walkSlow_run-on	left_ankle	FC	896	896
3687	pp022	sub-pp022_task-walkSlow_run-on	left_ankle	FC	1203	
3688	pp022	sub-pp022_task-walkSlow_run-on	right_ankle	IC	54	53
3689	pp022	sub-pp022_task-walkSlow_run-on	right_ankle	IC	332	332
3690	pp022	sub-pp022_task-walkSlow_run-on	right_ankle	IC	597	596
3691	pp022	sub-pp022_task-walkSlow_run-on	right_ankle	IC	858	856
3692	pp022	sub-pp022_task-walkSlow_run-on	right_ankle	IC	1146	1141
3693	pp022	sub-pp022_task-walkSlow_run-on	right_ankle	FC	239	239
3694	pp022	sub-pp022_task-walkSlow_run-on	right_ankle	FC	499	501
3695	pp022	sub-pp022_task-walkSlow_run-on	right_ankle	FC	760	762
3696	pp022	sub-pp022_task-walkSlow_run-on	right_ankle	FC	1029	1030
3697	pp022	sub-pp022_task-walkSlow_run-on	left_shank	IC	199	193
3698	pp022	sub-pp022_task-walkSlow_run-on	left_shank	IC	463	462
3699	pp022	sub-pp022_task-walkSlow_run-on	left_shank	IC	724	722
3700	pp022	sub-pp022_task-walkSlow_run-on	left_shank	IC	985	980
3701	pp022	sub-pp022_task-walkSlow_run-on	left_shank	FC	99	99
3702	pp022	sub-pp022_task-walkSlow_run-on	left_shank	FC	372	373
3703	pp022	sub-pp022_task-walkSlow_run-on	left_shank	FC	636	636
3704	pp022	sub-pp022_task-walkSlow_run-on	left_shank	FC	896	894
3705	pp022	sub-pp022_task-walkSlow_run-on	left_shank	FC	1203	
3706	pp022	sub-pp022_task-walkSlow_run-on	left_shank	FC		489
3707	pp022	sub-pp022_task-walkSlow_run-on	right_shank	IC	54	52
3708	pp022	sub-pp022_task-walkSlow_run-on	right_shank	IC	332	333
3709	pp022	sub-pp022_task-walkSlow_run-on	right_shank	IC	597	597
3710	pp022	sub-pp022_task-walkSlow_run-on	right_shank	IC	858	856
3711	pp022	sub-pp022_task-walkSlow_run-on	right_shank	IC	1146	1145
3712	pp022	sub-pp022_task-walkSlow_run-on	right_shank	FC	239	236
3713	pp022	sub-pp022_task-walkSlow_run-on	right_shank	FC	499	500
3714	pp022	sub-pp022_task-walkSlow_run-on	right_shank	FC	760	759
3715	pp022	sub-pp022_task-walkSlow_run-on	right_shank	FC	1029	1029
3716	pp075	sub-pp075_task-walkFast_run-off	left_ankle	IC	111	111
3717	pp075	sub-pp075_task-walkFast_run-off	left_ankle	IC	278	275
3718	pp075	sub-pp075_task-walkFast_run-off	left_ankle	IC	442	440
3719	pp075	sub-pp075_task-walkFast_run-off	left_ankle	IC	608	603
3720	pp075	sub-pp075_task-walkFast_run-off	left_ankle	FC	47	47
3721	pp075	sub-pp075_task-walkFast_run-off	left_ankle	FC	214	214
3722	pp075	sub-pp075_task-walkFast_run-off	left_ankle	FC	380	380
3723	pp075	sub-pp075_task-walkFast_run-off	left_ankle	FC	544	545
3724	pp075	sub-pp075_task-walkFast_run-off	right_ankle	IC	28	28
3725	pp075	sub-pp075_task-walkFast_run-off	right_ankle	IC	196	196
3726	pp075	sub-pp075_task-walkFast_run-off	right_ankle	IC	362	359
3727	pp075	sub-pp075_task-walkFast_run-off	right_ankle	IC	523	522
3728	pp075	sub-pp075_task-walkFast_run-off	right_ankle	FC	126	131
3729	pp075	sub-pp075_task-walkFast_run-off	right_ankle	FC	295	299
3730	pp075	sub-pp075_task-walkFast_run-off	right_ankle	FC	461	465
3731	pp075	sub-pp075_task-walkFast_run-off	left_shank	IC	111	108
3732	pp075	sub-pp075_task-walkFast_run-off	left_shank	IC	278	276
3733	pp075	sub-pp075_task-walkFast_run-off	left_shank	IC	442	441
3734	pp075	sub-pp075_task-walkFast_run-off	left_shank	IC	608	603
3735	pp075	sub-pp075_task-walkFast_run-off	left_shank	FC	47	49
3736	pp075	sub-pp075_task-walkFast_run-off	left_shank	FC	214	214
3737	pp075	sub-pp075_task-walkFast_run-off	left_shank	FC	380	380
3738	pp075	sub-pp075_task-walkFast_run-off	left_shank	FC	544	545
3739	pp075	sub-pp075_task-walkFast_run-off	right_shank	IC	28	31
3740	pp075	sub-pp075_task-walkFast_run-off	right_shank	IC	196	198
3741	pp075	sub-pp075_task-walkFast_run-off	right_shank	IC	362	362
3742	pp075	sub-pp075_task-walkFast_run-off	right_shank	IC	523	527
3743	pp075	sub-pp075_task-walkFast_run-off	right_shank	FC	126	130
3744	pp075	sub-pp075_task-walkFast_run-off	right_shank	FC	295	299
3745	pp075	sub-pp075_task-walkFast_run-off	right_shank	FC	461	464
3746	pp075	sub-pp075_task-walkFast_run-on	left_ankle	IC	112	111
3747	pp075	sub-pp075_task-walkFast_run-on	left_ankle	IC	284	283
3748	pp075	sub-pp075_task-walkFast_run-on	left_ankle	IC	452	452
3749	pp075	sub-pp075_task-walkFast_run-on	left_ankle	FC	46	46
3750	pp075	sub-pp075_task-walkFast_run-on	left_ankle	FC	217	217
3751	pp075	sub-pp075_task-walkFast_run-on	left_ankle	FC	387	388
3752	pp075	sub-pp075_task-walkFast_run-on	left_ankle	FC	561	561
3753	pp075	sub-pp075_task-walkFast_run-on	right_ankle	IC	27	27
3754	pp075	sub-pp075_task-walkFast_run-on	right_ankle	IC	201	197
3755	pp075	sub-pp075_task-walkFast_run-on	right_ankle	IC	365	365
3756	pp075	sub-pp075_task-walkFast_run-on	right_ankle	IC	537	538
3757	pp075	sub-pp075_task-walkFast_run-on	right_ankle	FC	131	134
3758	pp075	sub-pp075_task-walkFast_run-on	right_ankle	FC	300	302
3759	pp075	sub-pp075_task-walkFast_run-on	right_ankle	FC	473	475
3760	pp075	sub-pp075_task-walkFast_run-on	left_shank	IC	112	118
3761	pp075	sub-pp075_task-walkFast_run-on	left_shank	IC	284	283
3762	pp075	sub-pp075_task-walkFast_run-on	left_shank	IC	452	450
3763	pp075	sub-pp075_task-walkFast_run-on	left_shank	FC	46	48
3764	pp075	sub-pp075_task-walkFast_run-on	left_shank	FC	217	218
3765	pp075	sub-pp075_task-walkFast_run-on	left_shank	FC	387	388
3766	pp075	sub-pp075_task-walkFast_run-on	left_shank	FC	561	562
3767	pp075	sub-pp075_task-walkFast_run-on	right_shank	IC	27	29
3768	pp075	sub-pp075_task-walkFast_run-on	right_shank	IC	201	197
3769	pp075	sub-pp075_task-walkFast_run-on	right_shank	IC	365	366
3770	pp075	sub-pp075_task-walkFast_run-on	right_shank	IC	537	539
3771	pp075	sub-pp075_task-walkFast_run-on	right_shank	FC	131	133
3772	pp075	sub-pp075_task-walkFast_run-on	right_shank	FC	300	302
3773	pp075	sub-pp075_task-walkFast_run-on	right_shank	FC	473	474
3774	pp075	sub-pp075_task-walkPreferred_run-off	left_ankle	IC	108	108
3775	pp075	sub-pp075_task-walkPreferred_run-off	left_ankle	IC	291	291
3776	pp075	sub-pp075_task-walkPreferred_run-off	left_ankle	IC	472	473
3777	pp075	sub-pp075_task-walkPreferred_run-off	left_ankle	IC	651	651
3778	pp075	sub-pp075_task-walkPreferred_run-off	left_ankle	IC	842	840
3779	pp075	sub-pp075_task-walkPreferred_run-off	left_ankle	FC	35	34
3780	pp075	sub-pp075_task-walkPreferred_run-off	left_ankle	FC	225	225
3781	pp075	sub-pp075_task-walkPreferred_run-off	left_ankle	FC	407	407
3782	pp075	sub-pp075_task-walkPreferred_run-off	left_ankle	FC	587	587
3783	pp075	sub-pp075_task-walkPreferred_run-off	left_ankle	FC	770	771
3784	pp075	sub-pp075_task-walkPreferred_run-off	right_ankle	IC	9	12
3785	pp075	sub-pp075_task-walkPreferred_run-off	right_ankle	IC	200	201
3786	pp075	sub-pp075_task-walkPreferred_run-off	right_ankle	IC	381	380
3787	pp075	sub-pp075_task-walkPreferred_run-off	right_ankle	IC	562	563
3788	pp075	sub-pp075_task-walkPreferred_run-off	right_ankle	IC	743	744
3789	pp075	sub-pp075_task-walkPreferred_run-off	right_ankle	FC	132	135
3790	pp075	sub-pp075_task-walkPreferred_run-off	right_ankle	FC	316	319
3791	pp075	sub-pp075_task-walkPreferred_run-off	right_ankle	FC	496	501
3792	pp075	sub-pp075_task-walkPreferred_run-off	right_ankle	FC	677	680
3793	pp075	sub-pp075_task-walkPreferred_run-off	left_shank	IC	108	109
3794	pp075	sub-pp075_task-walkPreferred_run-off	left_shank	IC	291	291
3795	pp075	sub-pp075_task-walkPreferred_run-off	left_shank	IC	472	469
3796	pp075	sub-pp075_task-walkPreferred_run-off	left_shank	IC	651	649
3797	pp075	sub-pp075_task-walkPreferred_run-off	left_shank	IC	842	842
3798	pp075	sub-pp075_task-walkPreferred_run-off	left_shank	FC	35	36
3799	pp075	sub-pp075_task-walkPreferred_run-off	left_shank	FC	225	226
3800	pp075	sub-pp075_task-walkPreferred_run-off	left_shank	FC	407	410
3801	pp075	sub-pp075_task-walkPreferred_run-off	left_shank	FC	587	589
3802	pp075	sub-pp075_task-walkPreferred_run-off	left_shank	FC	770	771
3803	pp075	sub-pp075_task-walkPreferred_run-off	right_shank	IC	9	15
3804	pp075	sub-pp075_task-walkPreferred_run-off	right_shank	IC	200	205
3805	pp075	sub-pp075_task-walkPreferred_run-off	right_shank	IC	381	383
3806	pp075	sub-pp075_task-walkPreferred_run-off	right_shank	IC	562	565
3807	pp075	sub-pp075_task-walkPreferred_run-off	right_shank	IC	743	749
3808	pp075	sub-pp075_task-walkPreferred_run-off	right_shank	FC	132	133
3809	pp075	sub-pp075_task-walkPreferred_run-off	right_shank	FC	316	318
3810	pp075	sub-pp075_task-walkPreferred_run-off	right_shank	FC	496	498
3811	pp075	sub-pp075_task-walkPreferred_run-off	right_shank	FC	677	678
3812	pp075	sub-pp075_task-walkPreferred_run-on	left_ankle	IC	127	128
3813	pp075	sub-pp075_task-walkPreferred_run-on	left_ankle	IC	315	315
3814	pp075	sub-pp075_task-walkPreferred_run-on	left_ankle	IC	519	517
3815	pp075	sub-pp075_task-walkPreferred_run-on	left_ankle	IC	708	710
3816	pp075	sub-pp075_task-walkPreferred_run-on	left_ankle	FC	57	58
3817	pp075	sub-pp075_task-walkPreferred_run-on	left_ankle	FC	247	246
3818	pp075	sub-pp075_task-walkPreferred_run-on	left_ankle	FC	445	444
3819	pp075	sub-pp075_task-walkPreferred_run-on	left_ankle	FC	645	645
3820	pp075	sub-pp075_task-walkPreferred_run-on	left_ankle	FC	842	842
3821	pp075	sub-pp075_task-walkPreferred_run-on	right_ankle	IC	33	33
3822	pp075	sub-pp075_task-walkPreferred_run-on	right_ankle	IC	223	223
3823	pp075	sub-pp075_task-walkPreferred_run-on	right_ankle	IC	417	418
3824	pp075	sub-pp075_task-walkPreferred_run-on	right_ankle	IC	613	614
3825	pp075	sub-pp075_task-walkPreferred_run-on	right_ankle	IC	813	814
3826	pp075	sub-pp075_task-walkPreferred_run-on	right_ankle	FC	152	154
3827	pp075	sub-pp075_task-walkPreferred_run-on	right_ankle	FC	345	346
3828	pp075	sub-pp075_task-walkPreferred_run-on	right_ankle	FC	546	548
3829	pp075	sub-pp075_task-walkPreferred_run-on	right_ankle	FC	743	743
3830	pp075	sub-pp075_task-walkPreferred_run-on	left_shank	IC	127	127
3831	pp075	sub-pp075_task-walkPreferred_run-on	left_shank	IC	315	314
3832	pp075	sub-pp075_task-walkPreferred_run-on	left_shank	IC	519	517
3833	pp075	sub-pp075_task-walkPreferred_run-on	left_shank	IC	708	711
3834	pp075	sub-pp075_task-walkPreferred_run-on	left_shank	FC	57	57
3835	pp075	sub-pp075_task-walkPreferred_run-on	left_shank	FC	247	247
3836	pp075	sub-pp075_task-walkPreferred_run-on	left_shank	FC	445	445
3837	pp075	sub-pp075_task-walkPreferred_run-on	left_shank	FC	645	645
3838	pp075	sub-pp075_task-walkPreferred_run-on	left_shank	FC	842	842
3839	pp075	sub-pp075_task-walkPreferred_run-on	right_shank	IC	33	35
3840	pp075	sub-pp075_task-walkPreferred_run-on	right_shank	IC	223	224
3841	pp075	sub-pp075_task-walkPreferred_run-on	right_shank	IC	417	418
3842	pp075	sub-pp075_task-walkPreferred_run-on	right_shank	IC	613	616
3843	pp075	sub-pp075_task-walkPreferred_run-on	right_shank	IC	813	815
3844	pp075	sub-pp075_task-walkPreferred_run-on	right_shank	FC	152	151
3845	pp075	sub-pp075_task-walkPreferred_run-on	right_shank	FC	345	343
3846	pp075	sub-pp075_task-walkPreferred_run-on	right_shank	FC	546	545
3847	pp075	sub-pp075_task-walkPreferred_run-on	right_shank	FC	743	743
3848	pp075	sub-pp075_task-walkSlow_run-off	left_ankle	IC	33	33
3849	pp075	sub-pp075_task-walkSlow_run-off	left_ankle	IC	254	255
3850	pp075	sub-pp075_task-walkSlow_run-off	left_ankle	IC	473	474
3851	pp075	sub-pp075_task-walkSlow_run-off	left_ankle	IC	688	688
3852	pp075	sub-pp075_task-walkSlow_run-off	left_ankle	IC	900	900
3853	pp075	sub-pp075_task-walkSlow_run-off	left_ankle	IC	1120	1117
3854	pp075	sub-pp075_task-walkSlow_run-off	left_ankle	FC	181	181
3855	pp075	sub-pp075_task-walkSlow_run-off	left_ankle	FC	403	403
3856	pp075	sub-pp075_task-walkSlow_run-off	left_ankle	FC	618	619
3857	pp075	sub-pp075_task-walkSlow_run-off	left_ankle	FC	832	832
3858	pp075	sub-pp075_task-walkSlow_run-off	left_ankle	FC	1046	1047
3859	pp075	sub-pp075_task-walkSlow_run-off	right_ankle	IC	147	148
3860	pp075	sub-pp075_task-walkSlow_run-off	right_ankle	IC	371	371
3861	pp075	sub-pp075_task-walkSlow_run-off	right_ankle	IC	584	587
3862	pp075	sub-pp075_task-walkSlow_run-off	right_ankle	IC	798	800
3863	pp075	sub-pp075_task-walkSlow_run-off	right_ankle	IC	1011	1010
3864	pp075	sub-pp075_task-walkSlow_run-off	right_ankle	FC	70	71
3865	pp075	sub-pp075_task-walkSlow_run-off	right_ankle	FC	292	294
3866	pp075	sub-pp075_task-walkSlow_run-off	right_ankle	FC	509	512
3867	pp075	sub-pp075_task-walkSlow_run-off	right_ankle	FC	726	727
3868	pp075	sub-pp075_task-walkSlow_run-off	right_ankle	FC	937	938
3869	pp075	sub-pp075_task-walkSlow_run-off	right_ankle	FC	1154	1156
3870	pp075	sub-pp075_task-walkSlow_run-off	left_shank	IC	33	34
3871	pp075	sub-pp075_task-walkSlow_run-off	left_shank	IC	254	253
3872	pp075	sub-pp075_task-walkSlow_run-off	left_shank	IC	473	472
3873	pp075	sub-pp075_task-walkSlow_run-off	left_shank	IC	688	687
3874	pp075	sub-pp075_task-walkSlow_run-off	left_shank	IC	900	898
3875	pp075	sub-pp075_task-walkSlow_run-off	left_shank	IC	1120	1118
3876	pp075	sub-pp075_task-walkSlow_run-off	left_shank	FC	181	180
3877	pp075	sub-pp075_task-walkSlow_run-off	left_shank	FC	403	402
3878	pp075	sub-pp075_task-walkSlow_run-off	left_shank	FC	618	618
3879	pp075	sub-pp075_task-walkSlow_run-off	left_shank	FC	832	832
3880	pp075	sub-pp075_task-walkSlow_run-off	left_shank	FC	1046	1046
3881	pp075	sub-pp075_task-walkSlow_run-off	right_shank	IC	147	150
3882	pp075	sub-pp075_task-walkSlow_run-off	right_shank	IC	371	375
3883	pp075	sub-pp075_task-walkSlow_run-off	right_shank	IC	584	589
3884	pp075	sub-pp075_task-walkSlow_run-off	right_shank	IC	798	802
3885	pp075	sub-pp075_task-walkSlow_run-off	right_shank	IC	1011	1015
3886	pp075	sub-pp075_task-walkSlow_run-off	right_shank	FC	70	70
3887	pp075	sub-pp075_task-walkSlow_run-off	right_shank	FC	292	293
3888	pp075	sub-pp075_task-walkSlow_run-off	right_shank	FC	509	510
3889	pp075	sub-pp075_task-walkSlow_run-off	right_shank	FC	726	725
3890	pp075	sub-pp075_task-walkSlow_run-off	right_shank	FC	937	938
3891	pp075	sub-pp075_task-walkSlow_run-off	right_shank	FC	1154	1154
3892	pp075	sub-pp075_task-walkSlow_run-on	left_ankle	IC	142	140
3893	pp075	sub-pp075_task-walkSlow_run-on	left_ankle	IC	370	370
3894	pp075	sub-pp075_task-walkSlow_run-on	left_ankle	IC	594	590
3895	pp075	sub-pp075_task-walkSlow_run-on	left_ankle	IC	807	807
3896	pp075	sub-pp075_task-walkSlow_run-on	left_ankle	IC	1035	1034
3897	pp075	sub-pp075_task-walkSlow_run-on	left_ankle	FC	58	59
3898	pp075	sub-pp075_task-walkSlow_run-on	left_ankle	FC	292	292
3899	pp075	sub-pp075_task-walkSlow_run-on	left_ankle	FC	513	513
3900	pp075	sub-pp075_task-walkSlow_run-on	left_ankle	FC	735	735
3901	pp075	sub-pp075_task-walkSlow_run-on	left_ankle	FC	956	957
3902	pp075	sub-pp075_task-walkSlow_run-on	left_ankle	FC	1190	1190
3903	pp075	sub-pp075_task-walkSlow_run-on	right_ankle	IC	23	28
